valueSetOid,valueSetName,version,code,display
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,28981000087104,Epidural catheter tip submitted as specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,28991000087102,Swab from epiglottis
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,29001000087102,External stoma wound swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,29011000087100,Specimen from abscess of lung (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,29021000087108,Specimen from tooth abscess
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,29031000087105,Specimen from graft (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,29041000087104,Specimen from pelvic abscess
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,30941000087105,Swab from eyelid (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,30961000087106,Urine specimen from ileal conduit
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,32641000087102,Specimen from abscess of ovary
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,32651000087104,Specimen obtained by transthoracic needle biopsy
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33331000087108,Specimen from abscess of vulva (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33351000087104,Specimen of urine from ureterostomy
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33481000087100,Cardiac pacemaker component submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33491000087103,Cardiac pacemaker submitted as specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33501000087106,Donor-organ preservation solution specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33511000087108,Fluid specimen from abdominopelvic cavity
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33521000087100,Specimen from abscess of subgaleal area
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33531000087103,Ommaya reservoir submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33541000087109,Specimen from abscess of epidural space (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33551000087107,Wound packing material submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33631000087102,Allogeneic bone graft material submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33641000087108,Combined specimen from swab of anterior nares and anus and axilla
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33651000087106,Combined specimen from swab of anterior nares and anus
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33661000087109,Combined nares and anus and umbilicus swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33671000087100,Combined nares and throat and anus swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33891000087100,Fluid specimen from empyema of subdural space (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33901000087104,Swab from tracheostomy stoma (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33911000087102,Tissue specimen from iris
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33921000087105,Tissue specimen from sclera (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,33931000087107,Vagus nerve electrical stimulation system lead submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,34141000087102,Specimen from lymph node obtained by endobronchial ultrasound guided transbronchial fine needle aspiration
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,34151000087104,Specimen from mass obtained by EBUS-TBNA (endobronchial ultrasound guided transbronchial fine needle aspiration)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,35261000087106,Bone screw submitted as specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,35271000087102,Porcine cardiac valve submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,35281000087100,Surgical stainless steel suture submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,35291000087103,Surgical staple submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,35311000087102,Bone plate submitted as specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,35321000087105,Implantable defibrillator component submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,38851000087103,IVF (in vitro fertilisation) medium submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,40371000087100,Combined specimen from swab of axillary fossa and groin
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,42061000087105,Combined specimen from swab of anterior nares and axillary fossa and groin
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,46121000146104,Urinary system calculus specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,50841000087100,ASEDs (autologous serum eye drops) specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,52041000087106,Swab from genital ulcer (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,57221000087106,Urine specimen from ureter obtained by ureteroscopy
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,57481000052108,Specimen from pancreas obtained by distal pancreatectomy (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,57711000052109,Specimen obtained by puncture procedure
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,57721000052101,Rectal secretion specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,57731000052104,Stem cell specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,57741000052105,Tracheal secretion specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,57921000052103,Whole blood specimen with edetic acid
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,57931000052101,Combined cervical mucus and urine specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,58981000087103,Specimen from soft tissue of orbit
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,59041000087103,Combined specimen from swab of anterior nares and inguinal region (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,59601000087108,Swab of insertion site
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,60661000087106,Vascular prosthesis submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,142261000146106,Lymphoblast specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,290211000146104,Monocyte specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,429931000124105,Nasal aspirate specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,433781000124108,Tissue specimen from mass (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,433801000124107,Combined nasopharyngeal and oropharyngeal swab (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,433871000124101,Nasal washings (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,433881000124103,Combined specimen from swab of anterior nares and throat (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,435541000124108,Scab specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,454911000124104,Swab from face (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,454951000124103,Swab from head (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,461911000124106,Swab specimen from oropharynx (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,3040001000004107,Paraffin embedded tissue block specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,15650531000119105,Colorectal junction neoplasm tissue sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,15650601000119102,Thyroid neoplasm tissue sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,15650671000119107,Paraffin embedded slide (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16209251000119104,Central nervous system cyst fluid sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16209291000119109,Brain cyst fluid sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16209331000119103,Eye discharge specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16209691000119106,Specimen from left lung obtained by blind bronchioloalveolar lavage procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16209731000119104,Specimen from right lung obtained by blind bronchioloalveolar lavage procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16209771000119101,Specimen from left lower lobe of lung obtained by bronchoalveolar lavage procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16209811000119101,Specimen from left upper lobe of lung obtained by bronchoalveolar lavage procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16209851000119100,Specimen from right upper lobe of lung obtained by bronchoalveolar lavage procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16209891000119105,Specimen from right middle lobe of lung obtained by bronchoalveolar lavage procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16209931000119102,Specimen from right lower lobe of lung obtained by bronchoalveolar lavage procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210211000119107,Body fluid specimen obtained via cystostomy tube (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210251000119108,Body fluid specimen obtained via Jackson-Pratt drain (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210291000119103,Gastric fluid specimen obtained by drainage (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210331000119109,Gastric fluid specimen obtained via gastrostomy tube (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210371000119107,Jejunal fluid specimen obtained by drainage (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210411000119108,Specimen from lip obtained by wedge resection
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210451000119109,Specimen from bone obtained by curettage (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210491000119104,Specimen from endocervix obtained by curettage (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210531000119104,Labia ulcer sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210571000119101,Dental cyst sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210611000119105,Uterine cervix cyst sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210651000119106,Branchial cleft cyst sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210691000119101,Breast cyst sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210811000119106,Desmoid tumor sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210851000119107,Cerebellar neoplasm sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210891000119102,Brain neoplasm tissue sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210931000119105,Endocervical polyp sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16210971000119108,Lesion swab
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211011000119108,Specimen from deep surgical wound (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211051000119109,Specimen from deep wound (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211091000119104,Hydrocele sample obtained by fine needle aspiration (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211131000119102,Epidural lesion sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211211000119102,Specimen from intra-abdominal abscess (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211251000119101,Extradural lesion sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211291000119106,Specimen from axilla structure obtained by fine needle aspiration biopsy (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211331000119100,Specimen obtained by cystoprostatectomy (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211371000119102,Specimen from joint cartilage obtained by shave excision (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211411000119101,Specimen from breast obtained by resection of posterior margin (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211451000119100,Specimen from breast obtained by resection of superior margin (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211491000119105,Specimen from breast obtained by resection of lateral margin (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211531000119105,Specimen from breast obtained by resection of inferior margin (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211571000119108,Specimen from breast obtained by resection of anterior margin (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211611000119104,Specimen from breast obtained by resection of medial margin (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211651000119103,Excised bone sample
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211731000119101,Specimen from breast with lymph node obtained by modified radical mastectomy (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16211771000119103,Specimen from breast obtained by mastectomy with axillary contents (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212051000119104,Excised breast ectopic tissue sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212091000119109,Specimen from liver obtained by partial lobectomy
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212131000119106,Specimen from liver obtained by partial resection (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212171000119109,Specimen from urinary bladder obtained by transurethral cystectomy
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212251000119107,Specimen from stomach obtained by hemigastrectomy (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212331000119108,Autoclave ampoule submitted as specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212371000119106,Kidney brushings sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212411000119107,Specimen from right upper lobe of lung obtained by bronchial brushings procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212451000119108,Specimen from left lower lobe of lung obtained by bronchial brushings procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212491000119103,Specimen from left upper lobe of lung obtained by bronchial brushings procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212531000119103,Specimen from right lower lobe of lung obtained by bronchial brushings procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212571000119100,Specimen from right middle lobe of lung obtained by bronchial brushings procedure (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212691000119100,Gingiva biopsy sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212731000119107,Specimen from ethmoid sinus obtained by biopsy (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212771000119105,Specimen from eyelid obtained by biopsy (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212811000119105,Tissue specimen from donor cornea (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212851000119106,Specimen from corneal ulcer (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212931000119109,Specimen from cranium bone obtained by craniotomy (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16212971000119107,Specimen from cartilage obtained by shave excision (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16213011000119107,Specimen from bone obtained by core needle biopsy (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16213051000119108,Indwelling catheter tip submitted as specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16213091000119103,External shunt submitted as specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16213171000119103,Balloon catheter tip submitted as specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16213211000119101,Endotracheal catheter tip specimen
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16213251000119100,Introducer catheter tip submitted as specimen (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16213331000119104,Rectosigmoid colon biopsy sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16213371000119101,Left colic flexure biopsy sample (specimen)
2.16.840.1.113762.1.4.1099.54,SpecimenType,20240606,16213411000119100,Ascending colon biopsy sample (specimen)
